sedalea,year,sedaleaname,gslo,gshi,fips,stateabb,urban,suburb,town,rural,locale_city_large,locale_city_midsize,locale_city_small,locale_suburb_large,locale_suburb_midsize,locale_suburb_small,locale_town_fringe,locale_town_distant,locale_town_remote,locale_rural_fringe,locale_rural_distant,locale_rural_remote,avgrdall,pernam,perasn,perhsp,perblk,perwht,perfl,perrl,perfrl,perecd,perell,perspeced,totenrl,diffexpecd_blkwht,diffexpecd_hspwht,diffexpecd_namwht,diffexpecd_asnwht,hswhtblk,hswhthsp,hsflnfl,hsecdnec,rswhtblk,rswhthsp,rsflnfl,rsecdnec,diffexpmin2_blkwht,diffexpmin2_hspwht,diffexpmin2_namwht,diffexpmin2_asnwht,sesall,sesasn,sesblk,seshsp,sesnam,seswht,lninc50all,lninc50asn,lninc50blk,lninc50hsp,lninc50nam,lninc50wht,baplusall,baplusasn,baplusblk,baplushsp,baplusnam,bapluswht,povertyall,povertyasn,povertyblk,povertyhsp,povertynam,povertywht,unempall,unempasn,unempblk,unemphsp,unempnam,unempwht,snapall,snapasn,snapblk,snaphsp,snapnam,snapwht,single_momall,single_momasn,single_momblk,single_momhsp,single_momnam,single_momwht,seswhtblk,seswhthsp,seswhtasn,seswhtnam,urbanicity
620070,2018,Konocti Unified,Kindergarten,12,6,CA,0,0,.95299512,.047004871,0,0,0,0,0,0,0,.95299512,0,.047004871,0,0,264.83334,.030837005,.0062932661,.44304594,.023914412,.42227817,.79341531,.055556774,.84897208,.90288717,.22757237,.13327602,1589,-.0093474789,.0023862522,.0055673025,-.021964097,.10188004,.045814291,.018608101,.033102486,.038532756,.060046118,.018646261,.015300394,.021023339,.054212358,.044642542,-.002378583,-1.5506897,,,-1.4016269,,-1.2774506,10.327493,,,10.338142,,10.374154,.11898203,,,.077922471,,.12772198,.26807779,,,.35787591,,.19803061,.12169998,,,.083813414,,.092153817,.17396456,,,.21015067,,.12927438,.25308153,,,.17092197,,.2264974,,.47628701,,,Town
620130,2018,La Canada Unified,Kindergarten,12,6,CA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,325.5,.0015360983,.31131592,.10599078,.0097286226,.48591909,.044348881,.0026312016,.046980087,.048958335,.050048124,.088787295,1953,-.00053713162,-.00010824824,.0021888614,.00024777092,.061930392,.01063327,.004122165,.0063545811,.0076606739,.010196665,.0013513152,.001853001,.0097930068,.0068487003,-.012858455,.0017114443,2.5033333,2.6413434,,1.6287028,,2.4339197,11.96465,11.996589,,11.362567,,11.949839,.73446184,.79324877,,.5024845,,.72126561,.021003038,.02035239,,.027882518,,.024824942,.039245214,.030655256,,.047476772,,.041241542,.0034669444,.0027511357,,.026965249,,.0053877095,.077141456,.06273029,,.14155842,,.08771801,,.67114854,-.2030956,,Suburb
620190,2018,La Habra City Elementary,Kindergarten,12,6,CA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,516,.0012919897,.026808785,.88468993,.0087209307,.065568477,.67126161,.085598655,.75686026,.77228367,.44528502,.24139968,3096,.013061345,.010235022,.021852234,.0040360293,.087093435,.022179464,.0036801796,.0061409185,.050187528,.010045396,.0045528598,.006396811,.023439655,.011628926,.0067568817,.0031593442,.32750002,1.3158517,-.47896084,-.18208875,,.7337119,11.127981,11.36596,11.218695,11.047487,,11.113747,.27758229,.5863592,.21661691,.14290313,,.35778245,.11883064,.06148757,.061710894,.15100691,,.074522108,.082006633,.076437406,.14459337,.084654324,,.059114203,.087206595,.029538875,.10631535,.13855925,,.044410054,.21701609,.11682739,.33341444,.23714906,,.18849929,1.2967567,.921422,-.51669908,,Suburb
620220,2018,La Honda-Pescadero Unified,Kindergarten,12,6,CA,0,0,0,1,0,0,0,0,0,0,0,0,0,.20886075,.79113925,0,25.166666,0,.0066225166,.60264903,0,.37086093,.425134,.084099315,.5092333,.61486489,.48101267,.13607594,151,,.12522627,,-.13392858,,.1705872,.030771337,.058224075,,.21405956,.038767446,.076984614,,.21468915,,-.17951128,1.5151545,,,.18618958,,1.5541213,11.455583,,,10.694773,,11.420316,.51126963,,,.13976324,,.55772758,.13413294,,,.19514199,,.10213047,.04291971,,,.013439184,,.045057483,.038787823,,,.11498435,,.046339195,.076059021,,,.14804196,,.094743267,,1.0046713,,,Rural
620250,2018,La Mesa-Spring Valley,Kindergarten,12,6,CA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1418.1666,.002467975,.050769772,.47714186,.092490308,.29004583,.47799382,.10214408,.58013791,.63801396,.50044894,.49812654,8509,.20162603,.19136044,.18620944,.13000831,.20277174,.17312646,.096414596,.1605147,.22626939,.21047315,.12909205,.19438756,.19625151,.19188799,.18584296,.12277683,.37742111,.6763162,-.76167208,-.25458041,,.93751079,11.045325,11.174584,10.919234,10.913906,,11.141912,.30453855,.40480912,.24952309,.16007611,,.37142289,.11607752,.11124629,.1422241,.14541377,,.081055239,.073512815,.05971634,.13121596,.076076187,,.055936407,.10001226,.052083377,.17805772,.17429134,,.057620805,.19841327,.15339001,.33925235,.22232145,,.1482933,1.6817168,1.1827562,.16203801,,Suburb
620310,2018,Lafayette Elementary,Kindergarten,12,6,CA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,403,.00082712987,.094292805,.084367245,.010752688,.7125724,.03618028,.0024767313,.03865701,.046920821,.030988917,.13126455,2418,-.0015556974,.0010252763,.019662242,-.00034725419,.039532941,.0065426561,.012755227,.014936718,.0062004714,.0045586536,.0039186939,.0058951708,.0036812339,.0042397282,.028682724,-.000053795677,2.3378277,2.4672387,,.82028824,,2.4111495,11.871579,11.965183,,11.263569,,11.90198,.72913009,.77144402,,.40260133,,.74949825,.038650762,.055312876,,.1111732,,.030620726,.042935278,.038220871,,.046507362,,.04259773,.0059929234,.0054515204,,.010634104,,.0069570267,.084916465,.05802273,,.20523921,,.078760788,,1.2054025,-.14608221,,Suburb
620370,2018,Laguna Beach Unified,Kindergarten,12,6,CA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,229.83333,.0036258157,.060188543,.10949964,.0079767946,.7382161,.1174766,.0070922524,.12456886,.13097866,.036189824,.13144419,1379,.016177665,.0063792081,.021570221,.0023252182,.041724484,.0079762014,.0074808844,.013480275,.0049054376,.0064107417,.0051803291,.0089860968,.021961607,.0071938895,.029282143,.0016414871,1.8688556,1.090626,,1.0041542,,1.9939884,11.618409,11.440431,,11.129582,,11.641832,.6644935,.79282045,,.44842505,,.67234874,.068469211,.09367723,,.081198864,,.062962428,.061262406,.060698528,,.054257467,,.051619891,.011340174,.01717828,,.01969072,,.011330605,.093470231,.10593747,,.1865665,,.077056766,,.86310858,.23194344,,Suburb
620430,2018,Laguna Joint Elementary,Kindergarten,6,6,CA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.75,0,0,.42857143,0,0,.30769232,.15384616,.46153846,.83333331,.76923078,.30769232,7,,,,,,,-4.8805187e-08,2.8570353e-08,,,0,0,,,,,1.4519703,,,,,1.5701618,11.281673,,,,,11.356118,.32042795,,,,,.33998546,.092994832,,,,,.08607205,.041572083,,,,,.031642858,.031795915,,,,,.018416017,.072010472,,,,,.078716576,,,,,Rural
620460,2018,Pacifica,Kindergarten,12,6,CA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,337.5,.0024691359,.16395062,.25135803,.011851852,.4148148,.1779853,.032708816,.2106941,.23511755,.13636506,.13466138,2025,.093921989,.051756073,.043409523,.08788038,.27338174,.07399819,.040546354,.061183665,.11757687,.097201645,.039046474,.06699191,.063356228,.044859324,.022100225,.057380151,1.6077733,1.7341477,,1.3931636,,1.5917785,11.555894,11.651392,,11.465269,,11.546119,.44358125,.47648057,,.33001158,,.46151203,.045835078,.029596398,,.0745648,,.041759774,.040231183,.019775759,,.024162116,,.054033369,.024239372,.043697268,,.011019802,,.021992596,.13681148,.13968861,,.16941527,,.1192016,,.23258322,-.15942986,,Suburb
620490,2018,Lagunita Elementary,Kindergarten,8,6,CA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10.5,.015873017,0,.36507937,0,.47619048,.1632653,.020408163,.18367347,.25925925,.030612245,.10204082,63,,0,0,,,1.0378076e-08,-1.6905634e-08,-4.8974722e-09,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rural
620520,2018,Lagunitas Elementary,Kindergarten,8,6,CA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,29,0,.011494253,.12643678,.017241379,.73563218,.09658388,.040858608,.13744248,.17283951,.028112451,.14457831,174,0,.010606063,,0,.12061477,.047014315,.0083959932,.011984854,.04116429,.021719512,.0048007425,.014848486,.05170808,.022944426,,0,1.5281422,,,,,1.4888921,11.186363,,,,,11.191977,.49215794,,,,,.51577389,.085020341,,,,,.087095045,.03642739,,,,,.037872292,.012976056,,,,,.014580636,.11611231,,,,,.1121356,,,,,Rural
620610,2018,Lake Elementary,Kindergarten,8,6,CA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,19.833334,.0084033618,0,.34453782,.0084033618,.63025212,.38121548,.082872927,.46408838,.49166667,.093922652,.099447511,119,0,0,0,,-5.3419217e-08,-4.9378714e-09,-3.0133791e-08,5.1410161e-09,0,0,0,0,0,0,0,,.58256143,,,,,,10.864351,,,,,,.25335422,,,,,,.12073645,,,,,,.052185014,,,,,,.096519053,,,,,,.084459879,,,,,,,,,,Rural
620640,2018,Lake Tahoe Unified,Kindergarten,12,6,CA,0,0,.74065542,.25934461,0,0,0,0,0,0,0,.74065542,0,.25934461,0,0,308.5,.0043219882,.049702864,.44138303,.0070232307,.46623448,.52622151,.081401996,.60762352,.60558659,.23783922,.12724014,1851,.13857123,.071456082,.015657241,.036284298,.18144594,.087586425,.039434329,.052858435,.038682219,.10740335,.052894525,.068926081,.057855353,.10238401,-.018727984,.04560611,.40320411,.18426219,,-.18355,,.65035641,10.845713,10.798862,,10.715012,,10.90478,.29979157,.25219721,,.13615178,,.34912434,.1194212,.11785793,,.16024514,,.098529354,.065605968,.066119589,,.071006358,,.054611959,.10073908,.064946659,,.16085926,,.082296319,.14255482,.10715622,,.12582569,,.14028932,,.85527742,.18933924,,Town
620670,2018,Lakeport Unified,Kindergarten,12,6,CA,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,113,.10029498,.026548672,.32153392,.014749262,.50147492,.64706492,.062045231,.70911014,.70454544,.077807851,.13396482,678,-.0013591349,-.0016918281,-.0016918281,-.0016918281,.0012199031,.0024802058,.00012121534,.0036445714,.00039724575,.0021758084,.00014866238,.0027516251,.0019673109,.0024689485,.0024689485,.0024689485,-.035224356,,,-.81785899,,.47486919,10.64443,,,10.298697,,10.82026,.2015965,,,.11377275,,.21934745,.17433384,,,.2308384,,.1151716,.049571428,,,.057865314,,.042877901,.0911377,,,.074448794,,.092523463,.20063989,,,.21846475,,.12852268,,1.2185729,,,Town
620700,2018,Lakeside Joint,Kindergarten,5,6,CA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,13.333333,0,.050000001,.1,0,.69999999,.094594598,.014993276,.10958788,.19354838,.040540539,.25675675,40,,0,,0,,3.1992133e-09,1.5831048e-08,-3.1882863e-08,,0,0,0,,0,,0,2.182646,,,,,2.0500727,11.847313,,,,,11.657502,.60373455,,,,,.59950107,.069314949,,,,,.065598808,.053358559,,,,,.048051558,.0042540017,,,,,.0049486109,.032876413,,,,,.029303567,,,,,Rural
620730,2018,Lakeside Union,Kindergarten,12,6,CA,.21268657,0,0,.78731346,.21268657,0,0,0,0,0,0,0,0,.78731346,0,0,151.5,.0077007702,.075907588,.58415842,.062706269,.22442244,.53987294,.10432381,.64419675,.71789241,.37649879,.50026262,909,.00799195,.0054618716,.015599132,.007321497,.040558666,.014338611,.00099814497,.0031892378,.03344547,.017671609,.0013733236,.0034512768,.02462852,.015880376,.031885877,.01496153,.39432502,,,.58058858,,.41166043,11.226874,,,11.15601,,11.196896,.1782248,,,.14602205,,.16899087,.073959887,,,.075195149,,.093259938,.089252785,,,.090223037,,.055898037,.11033061,,,.072754845,,.086381458,.13647997,,,.06510745,,.13880754,,.19290625,,,Rural
620760,2018,Lakeside Union Elementary,Kindergarten,8,6,CA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,35.833332,0,.027906977,.86046511,.037209302,.041860465,.89263803,.052147239,.9447853,.98598129,.38957056,.10429448,215,0,0,,0,9.4677421e-09,3.9070951e-09,-1.0528174e-08,5.5533556e-09,0,0,0,0,0,0,,0,-.55231434,,,-.9922176,,.54942459,10.626046,,,10.463555,,10.943296,.12609352,,,.064015694,,.24324265,.18153943,,,.22923556,,.10499939,.060524281,,,.058460876,,.042564165,.19510028,,,.24526834,,.10909294,.14797883,,,.16934127,,.12135903,,1.2290739,,,Rural
620790,2018,Lakeside Union Elementary,Kindergarten,12,6,CA,0,.98975778,0,.010242214,0,0,0,.98975778,0,0,0,0,0,.010242214,0,0,571.83331,.016321773,.025648499,.31244534,.033226464,.56718159,.35757095,.090074316,.44764528,.44904262,.10894732,.23416759,3431,.034745038,.049546119,.01903058,-.0020418216,.041734789,.026668586,.0613034,.094899945,.018263932,.035014592,.078368291,.12009829,.015492703,.033698525,.16533919,.0096873594,.53830415,1.4396101,,-.47566652,.7821244,.83840263,11.115301,11.36555,,11.023355,11.594913,11.142877,.19918135,.36433423,,.10679647,.030244898,.22246793,.10275587,.093409501,,.167943,.067638673,.085960969,.067167543,.034003563,,.088912174,.058978088,.052907918,.074479058,.052672174,,.20627713,.12126201,.043259554,.15889183,.027766688,,.18974687,.078745842,.13803709,,1.2552466,-.44444886,.10405189,Suburb
620850,2018,Lamont Elementary,Kindergarten,12,6,CA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,332.16666,0,.0030105368,.97892624,.0010035123,.014550928,.88190901,.044052258,.92596126,.94817072,.59992474,.089740857,1993,.010876626,.002330631,,-.0025134385,.19588324,.037856773,.00087692635,.0032778492,.125,.0043862602,.000718077,.0013114846,.0080240369,.0043678978,,.0046226978,-1.3480394,,,-1.3472592,,-.53505653,10.518063,,,10.511773,,10.543035,.029364524,,,.024456741,,.088023648,.30865264,,,.3371273,,.13327096,.091647498,,,.08961992,,.051148936,.2013301,,,.20867774,,.11753625,.19691359,,,.20210172,,.14090547,,.29741552,,,Suburb
620880,2018,Lancaster Elementary,Kindergarten,12,6,CA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1635,.0041794088,.02579001,.50387359,.29653415,.12844037,.78893864,.053179227,.84211791,.85473704,.21582299,.23404683,9810,.074463546,.062470794,.083789252,.0028986335,.11193635,.07521686,.069662236,.10377013,.12544566,.072573766,.072379448,.090147994,.071047246,.06058706,.075756967,-.0011046728,-.36439618,,,,,.31113189,10.770472,,,,,10.992516,.17000131,,,,,.22680449,.22783725,,,,,.15102701,.076513477,,,,,.059871204,.08441788,,,,,.067161746,.24860606,,,,,.17699566,,,,,Suburb
620910,2018,Larkspur-Corte Madera,Kindergarten,12,6,CA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,173.66667,0,.04606526,.121881,.009596929,.71880996,.036675498,0,.036675498,.11741683,.041986469,.15701358,1042,.003852892,-.00091487169,,-.00023133059,.065583535,.001086202,.0080216741,.0081567159,.0071361898,.00082416739,.0023542456,.0057777879,.0070612654,.00085877377,,-.00030194348,1.9517434,1.5688368,,.67269784,,2.0705416,11.636986,11.67041,,11.017084,,11.665414,.70892489,.75970614,,.25683284,,.75145406,.053472653,.052244686,,.05545244,,.04842535,.043480869,.033578821,,.042840932,,.040719442,.026658576,.030194515,,.10199561,,.027033074,.13837391,.1008548,,.17216818,,.12034089,,1.0848764,-.079744317,,Suburb
621000,2018,Las Virgenes Unified,Kindergarten,12,6,CA,0,1,0,0,0,0,0,.53401148,.46598849,0,0,0,0,0,0,0,830.66669,.009028892,.073434994,.1135634,.020064205,.74337882,.11328372,.015773976,.12905771,.1346233,.061300311,.10384785,4984,.0045044622,.033808701,-.01968048,.0043449937,.04901506,.058722261,.026995776,.038568053,.010405536,.055650227,.022146953,.03409097,.012112317,.049419224,.0084607219,.00257934,1.91018,2.549747,-.30913574,.9352898,,1.9413992,11.658533,11.926685,11.048352,11.188397,,11.677688,.61758274,.84092158,.53724581,.32746023,,.61669457,.064296275,.048719179,.16382037,.096638761,,.061838768,.039493706,.022106875,.088005371,.061308045,,.037603118,.011711008,.0033419307,.19808555,.0045849774,,.011765952,.11832653,.084518835,.34470156,.16687645,,.1157879,1.8122842,.96377277,-.60230923,,Suburb
621090,2018,Lassen View Union Elementary,Kindergarten,8,6,CA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,36.5,.022831051,0,.24657534,.0045662099,.71232879,.48606813,.040247679,.52631581,.5151515,.074303403,.077399381,219,0,0,0,,3.2832332e-08,-7.6323188e-09,-5.4816449e-09,-3.5478003e-09,0,0,0,0,0,0,0,,.18651214,,,,,.22468141,10.869618,,,,,10.883408,.19261368,,,,,.19939473,.11772994,,,,,.10518915,.071405143,,,,,.055434119,.084652595,,,,,.081913315,.083537132,,,,,.090305038,,,,,Rural
621150,2018,Laton Joint Unified,Kindergarten,12,6,CA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,53.166668,0,0,.8056426,.015673982,.12225705,.77433866,.072003447,.84634215,.85852093,.35683453,.14676259,319,0,0,,,9.8197024e-09,3.0119631e-09,1.8766736e-08,-4.1769210e-09,0,0,0,0,0,0,,,-1.0907037,,,-1.4574723,,.27416533,10.59503,,,10.542278,,10.991331,.035796724,,,.010977335,,.084349133,.22460499,,,.3086873,,.10910961,.071003899,,,.077461682,,.047529567,.18519123,,,.22127642,,.095582902,.18769839,,,.1967883,,.13106011,,1.2729397,,,Rural
621180,2018,Latrobe,Kindergarten,12,6,CA,0,.48195329,0,.51804674,0,0,0,.48195329,0,0,0,0,0,.22929937,.28874734,0,50.5,.0066006603,.072607264,.13861386,.0033003301,.67986798,.1236283,.029306855,.15293515,.13531353,.075716078,.2997295,303,.19180191,.0077941418,-.047263376,-.0077780588,.38935429,.079522967,.05916474,.026973652,.12142857,.058760088,.050467644,.022165665,.14162661,.054006446,.022307437,.00056285859,1.5975416,,,,,1.6053063,11.523215,,,,,11.440837,.42773727,,,,,.42250788,.053177882,,,,,.05435903,.048432857,,,,,.04137107,.035714507,,,,,.030126605,.092551962,,,,,.09497378,,,,,Rural
621210,2018,Lawndale Elementary,Kindergarten,12,6,CA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,610.16669,.0013657471,.057634525,.76154059,.093417101,.039333515,.74419576,.088346988,.83254272,.85835385,.33702534,.16228338,3661,.018847913,.020799121,.031015972,-.0056976974,.0984063,.03200192,.016688917,.033113249,.1014531,.011988005,.019901395,.031267352,.012468517,.016463438,.0072026849,-.013574302,.12527119,.80073875,-.67231625,-.11886997,,.71850973,10.934772,10.889769,10.933136,10.873126,,11.088017,.21198328,.41824508,.27777219,.11162826,,.3020736,.13463216,.12436944,.20517942,.14556479,,.077259019,.064888418,.041495819,.097019374,.058700997,,.06406077,.093186326,.056363326,.11805004,.12610321,,.046150055,.23471318,.12847994,.41029233,.23169529,,.14938824,1.4132286,.84901506,-.099908412,,Suburb
621240,2018,Le Grand Union Elementary,Kindergarten,12,6,CA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,40.166668,0,.0082987556,.8713693,.0082987556,.091286309,.69895285,.10732985,.8062827,.82278478,.26274067,.11438279,241,0,0,,0,-1.6155873e-08,3.9354044e-09,1.0648826e-08,1.6093871e-08,0,0,0,0,0,0,,0,-.8071413,,,-1.3682916,,.82979763,10.709292,,,10.65092,,11.079183,.11023577,,,.018105917,,.27701989,.17367551,,,.23492289,,.094359986,.06930127,,,.079027496,,.042810537,.18602616,,,.23403017,,.067684256,.18127263,,,.18747349,,.12709494,,1.6246229,,,Rural
621330,2018,Lemon Grove,Kindergarten,8,6,CA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,400.66666,.017470881,.071963392,.61855239,.17970049,.090682194,.63172638,.11110134,.74282771,.75094819,.39237148,.19954254,2404,.0073557994,.0010114113,-.0050424039,-.000052322943,.036233522,.02845058,.0094980476,.018686881,.045407202,.021322474,.012546195,.020753441,.012846599,.018298665,.015695304,-.0092159612,-.035250735,.64800274,-.83301121,-.40057668,,.7272988,10.946991,11.113605,10.772052,10.915424,,11.015203,.19314948,.30499217,.22861472,.096773013,,.24717785,.12046176,.060102344,.17235884,.12309815,,.087114893,.078692749,.068045005,.10690109,.073379636,,.054082856,.14237227,.064532459,.20320998,.20877045,,.059664134,.21173035,.11575809,.33842808,.22405308,,.12750982,1.5702571,1.1116571,.015421974,,Suburb
621360,2018,Lemoore Union Elementary,Kindergarten,12,6,CA,0,.91878265,0,.081217363,0,0,0,0,0,.91878265,0,0,0,.081217363,0,0,367.66666,.0063463282,.04759746,.65775156,.045784224,.19401632,.591766,.084183522,.67594951,.70068651,.14242128,.12366696,2206,.0073346295,.024386575,-.02933907,.026165465,.024055909,.017924938,.016050344,.035833567,.023338215,.019557497,.022040153,.044943191,.0066173375,.015646687,-.0012208581,.010251701,-.2010788,.51789641,-.1304848,-1.0492512,,.40973884,10.881981,10.986683,10.768399,10.618152,,11.019142,.16392007,.28737289,.1812969,.067060977,,.20976329,.16937068,.14363983,.12083201,.22419474,,.12896751,.066371895,.057303153,.017202245,.074560091,,.052791893,.13570282,.063870683,.15896086,.20852093,,.078626372,.22304463,.11279532,.34511057,.2640954,,.15330398,.65410918,1.3832351,-.087093532,,Suburb
621420,2018,Lennox,Kindergarten,12,6,CA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,560.66669,.00059453031,.0098097501,.94589776,.014268728,.001783591,.84861785,.09059225,.93921006,.96096188,.89493513,.28706098,3364,-.0023367703,-.0016416013,.0006814599,.0011531711,.30184624,.1959423,.092447534,.0084607573,.21372223,.018133773,.11835885,.0027583747,-.0028437614,.03133329,.014612257,-.075854935,-.84775865,,-2.0107648,-.77879649,,.51397389,10.604106,,9.9419737,10.632118,,10.553551,.073279358,,.034087371,.056599598,,.26296434,.21745014,,.3184379,.21110567,,.10183492,.070629932,,.0034829848,.072365947,,.045981009,.17025431,,.22954202,.16811721,,.093195483,.27003622,,.43772584,.25920203,,.1216913,1.9903684,.95710301,,,Suburb
621450,2018,Richland Union Elementary,Kindergarten,12,6,CA,0,0,.8566494,.1433506,0,0,0,0,0,0,.8566494,0,0,.1433506,0,0,374,0,.012032085,.9349376,.0022281639,.049910873,.85732865,.058774047,.91610265,.91978371,.49738568,.20279345,2244,0,.020900676,,.00021720926,-1.6050642e-08,.040650792,.019636353,.050866973,0,.016200447,.018413212,.025630157,0,.019137561,,-.0021127563,-1.1165714,,,-1.352695,,.0050999112,10.569513,,,10.490969,,10.803118,.086464353,,,.046943005,,.23447326,.24413976,,,.26575789,,.12909132,.10759768,,,.11351237,,.056678191,.20202829,,,.23198208,,.093651712,.18115385,,,.19840027,,.11622109,,1.0709223,,,Town
621480,2018,Lewiston Elementary,Kindergarten,8,6,CA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,.083333336,.027777778,.027777778,0,.8611111,.72580647,.048387095,.77419358,.80000001,0,.16129032,36,,0,0,0,,-7.6520301e-10,7.2211530e-09,-1.5992082e-08,,0,0,0,,0,0,0,-.46667761,,,,,-.11248391,10.514756,,,,,10.562469,.15896262,,,,,.16593114,.18185802,,,,,.13358533,.056831885,,,,,.048124652,.1495959,,,,,.12765282,.16788225,,,,,.1281421,,,,,Rural
621540,2018,Liberty Elementary,Kindergarten,12,6,CA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29.75,0,0,.16806723,0,.8067227,.14035088,.023391815,.16374269,.16101696,.14418605,.60000002,119,,0,,,,1.1513808e-08,-4.2779565e-08,-9.6825055e-09,,0,0,0,,0,,,1.1536826,,,,,1.3175116,11.291288,,,,,11.322732,.33666185,,,,,.35838029,.073143788,,,,,.068002991,.05670315,,,,,.044593379,.029361362,,,,,.028827719,.12622866,,,,,.111495,,,,,Suburb
621570,2018,Liberty Elementary,Kindergarten,12,6,CA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,55.666668,.0059880242,.0029940121,.60179639,.029940119,.33532935,.4818325,.069510266,.55134279,.61656439,.13364291,.047698561,334,0,0,0,0,-1.8143808e-08,-9.7729940e-09,1.2260639e-08,6.5490280e-09,0,0,0,0,0,0,0,0,-.58812076,,,,,.13445576,10.694264,,,,,10.812174,.15160586,,,,,.17993632,.19342785,,,,,.13122308,.060419399,,,,,.047880776,.15259098,,,,,.10209062,.19861977,,,,,.12664914,,,,,Rural
621660,2018,Lincoln Elementary,Kindergarten,6,6,CA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,.75,0,0,0,0,1,.31428573,.014285715,.32857144,,0,0,3,,,,,,,-2.5922397e-08,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rural
621690,2018,Lincoln Unified,Kindergarten,12,6,CA,.79070455,.20929547,0,0,.79070455,0,0,.20929547,0,0,0,0,0,0,0,0,777.83331,.0055710305,.12727663,.49196485,.12920506,.19884294,.57865292,.085569568,.66422248,.69175392,.23330957,.21893291,4667,.084071845,.083328612,.049074978,.0084704561,.086492181,.061906818,.076751798,.11221142,.11339486,.070481271,.10244646,.13780066,.063970022,.063915528,.024085572,.0090856953,-.11256929,1.0694883,-1.9860483,-.80307555,,.72525668,10.923472,11.096105,10.356111,10.792637,,11.112297,.28259727,.46790209,.18054268,.12478656,,.33789909,.15429735,.10147815,.29918724,.19854084,,.088874653,.074795231,.036468774,.11064832,.080059826,,.052473541,.13703436,.05125685,.24865256,.17289573,,.080576502,.23211174,.098541982,.43149719,.26117405,,.14361517,2.4163251,1.4134943,-.21768965,,City
621810,2018,Linden Unified,Kindergarten,12,6,CA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,178.66667,.015858209,.028917911,.60914177,.0046641789,.32742536,.5201059,.078264862,.59837079,.63191885,.21866667,.13422222,1072,.0050062141,.016957859,-.024592578,.040410828,.15109029,.016405163,.016277522,.030846719,.033697639,.020302283,.022206305,.037384026,.032599907,.014474561,-.012508214,.038248252,.47782454,,,-.08248578,,.72799921,11.029624,,,10.749314,,11.111767,.15799503,,,.069675095,,.21163127,.10592344,,,.15832274,,.071318083,.073543333,,,.08065296,,.054711565,.096209966,,,.12945074,,.086282015,.07839039,,,.053413678,,.10382544,,.84003192,,,Rural
