sedalea,sedaleaname,year,fips,stateabb,multi_comp,subcat,subgroup,gap,gradecenter,tot_asmts,cellcount,mn_asmts,flag_estasmt,cs_mn_avg_ol,cs_mn_avg_ol_se,cs_mn_avg_ol_se_adj,cs_mn_avg_eb,cs_mn_avg_eb_se,cs_mn_avg_eb_se_adj,sedaleaname_cov,gslo,gshi,urban,suburb,town,rural,locale_city_large,locale_city_midsize,locale_city_small,locale_suburb_large,locale_suburb_midsize,locale_suburb_small,locale_town_fringe,locale_town_distant,locale_town_remote,locale_rural_fringe,locale_rural_distant,locale_rural_remote,avgrdall,pernam,perasn,perhsp,perblk,perwht,perfl,perrl,perfrl,perecd,perell,perspeced,totenrl,diffexpecd_blkwht,diffexpecd_hspwht,diffexpecd_namwht,diffexpecd_asnwht,hswhtblk,hswhthsp,hsflnfl,hsecdnec,rswhtblk,rswhthsp,rsflnfl,rsecdnec,diffexpmin2_blkwht,diffexpmin2_hspwht,diffexpmin2_namwht,diffexpmin2_asnwht,sesall,sesasn,sesblk,seshsp,sesnam,seswht,lninc50all,lninc50asn,lninc50blk,lninc50hsp,lninc50nam,lninc50wht,baplusall,baplusasn,baplusblk,baplushsp,baplusnam,bapluswht,povertyall,povertyasn,povertyblk,povertyhsp,povertynam,povertywht,unempall,unempasn,unempblk,unemphsp,unempnam,unempwht,snapall,snapasn,snapblk,snaphsp,snapnam,snapwht,single_momall,single_momasn,single_momblk,single_momhsp,single_momnam,single_momwht,seswhtblk,seswhthsp,seswhtasn,seswhtnam,urbanicity
1915630,Keokuk Community School District,2018,19,IA,0,all,all,0,5.5,1628,12,135.6666666666667,0,-0.2185736917836921,0.0259391453121523,0.0283797231241912,-0.2170239207317767,0.0199494958955641,0.0229633906843228,Keokuk Community School District,Pre-Kindergarten,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,139,0.0023980816,0.0059952037,0.034772184,0.052757792,0.83093524,0.57684827,0.07936997,0.65621823,0.62699389,0.0021505377,0.1967742,834,0,0,0,0,-1.1818125e-9,-1.532346e-8,-1.2175283e-9,-7.0113289e-9,0,0,0,0,0,0,0,0,-0.89295095,NA,NA,NA,NA,-0.61678988,10.526245,NA,NA,NA,NA,10.542619,0.16938588,NA,NA,NA,NA,0.16863869,0.20423575,NA,NA,NA,NA,0.17309104,0.0851833,NA,NA,NA,NA,0.066902734,0.22181991,NA,NA,NA,NA,0.19938546,0.20044863,NA,NA,NA,NA,0.16900133,NA,NA,NA,NA,Town
1915660,Keota Community School District,2018,19,IA,0,all,all,0,5.5,262,12,21.83333333333333,0,-0.083981715801617507,0.0625765788855514,0.0636270198115584,-0.0140314453296408,0.0298670564030468,0.0319589734412183,Keota Community School District,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0.031746034,0,0.93650794,0.23625818,0.068759218,0.30501738,0.34351146,0,0.18975903,126,NA,0,NA,NA,NA,9.4599599e-9,7.8817557e-9,-1.7457584e-8,NA,0,0,0,NA,0,NA,NA,0.70136356,NA,NA,NA,NA,0.72793299,10.942129,NA,NA,NA,NA,11.036426,0.24360654,NA,NA,NA,NA,0.22543077,0.11992078,NA,NA,NA,NA,0.10779486,0.049777456,NA,NA,NA,NA,0.045049462,0.064324267,NA,NA,NA,NA,0.067306004,0.10457937,NA,NA,NA,NA,0.10729923,NA,NA,NA,NA,Rural
1915750,Kingsley-Pierson Community School District,2018,19,IA,0,all,all,0,5.5,416,12,34.66666666666666,0,-0.0183463403386517,0.046857436651394,0.0482513087347919,-0.0162766863772395,0.0273566746873934,0.0296263830932091,Kingsley-Pierson Community School District,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,34.333332,0,0.004854369,0.043689322,0.004854369,0.91262138,0.24413922,0.10798011,0.35211936,0.40384614,0,0.22977439,206,0,0,NA,0,-1.8200332e-8,3.4665257e-9,-4.9795053e-9,4.1840447e-9,0,0,0,0,0,0,NA,0,0.7383067,NA,NA,NA,NA,0.91325343,10.887288,NA,NA,NA,NA,10.910405,0.20368072,NA,NA,NA,NA,0.21225291,0.085371561,NA,NA,NA,NA,0.081657425,0.036531273,NA,NA,NA,NA,0.033686548,0.097181596,NA,NA,NA,NA,0.074925646,0.10845551,NA,NA,NA,NA,0.085901506,NA,NA,NA,NA,Rural
1915840,Knoxville Community School District,2018,19,IA,0,all,all,0,5.5,1571,12,130.9166666666667,0,0.0292491712188054,0.0292289474287022,0.0314149772062728,0.0239476457735177,0.0213680069187069,0.0242059216910164,Knoxville Community School District,Pre-Kindergarten,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,133.16667,0,0.0037546933,0.032540675,0.02252816,0.90362954,0.36420527,0.05882353,0.4230288,0.46886912,0.024347827,0.1431884,799,0,0,NA,0,-3.7541104e-9,-2.1184459e-9,1.5298818e-8,-6.733238e-9,0,0,0,0,0,0,NA,0,0.1669004,NA,NA,NA,NA,0.25672179,10.79798,NA,NA,NA,NA,10.813582,0.19090396,NA,NA,NA,NA,0.18895097,0.13068578,NA,NA,NA,NA,0.11494484,0.040936489,NA,NA,NA,NA,0.041103996,0.17203009,NA,NA,NA,NA,0.15530841,0.13374491,NA,NA,NA,NA,0.1282068,NA,NA,NA,NA,Town
1916110,Lake Mills Community School District,2018,19,IA,0,all,all,0,5.5,556,12,46.33333333333334,0,0.0155722420398261,0.0439811773562675,0.0454633191344875,0.0380269034004428,0.0267229778349343,0.029042253177054,Lake Mills Community School District,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,48,0,0.0034722222,0.097222224,0.013888889,0.87152779,0.2640824,0.084913574,0.34899595,0.33453238,0.02835821,0.12238806,288,0,0,NA,0,2.2180339e-8,-1.0240993e-11,3.2748801e-8,-1.0850945e-8,0,0,0,0,0,0,NA,0,0.87235683,NA,NA,NA,NA,0.91197461,10.850033,NA,NA,NA,NA,10.836127,0.22022852,NA,NA,NA,NA,0.21035975,0.073468164,NA,NA,NA,NA,0.069054969,0.040339869,NA,NA,NA,NA,0.040349677,0.049864281,NA,NA,NA,NA,0.050849758,0.1036227,NA,NA,NA,NA,0.08171194,NA,NA,NA,NA,Rural
1916140,Harris-Lake Park Community School District,2018,19,IA,0,all,all,0,5.5,303,12,25.25,0,0.3263811004808835,0.0521297569273567,0.0533861497243067,0.2490505613455884,0.0289628188513225,0.0311155877503259,Harris-Lake Park Community School District,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.5,0,0,0.052287582,0.0065359478,0.92156863,0.24657497,0.07140673,0.31798172,0.34210527,0,0.11275964,153,0,0,NA,NA,1.4733285e-8,-3.5037701e-8,2.8045848e-9,1.2931497e-8,0,0,0,0,0,0,NA,NA,0.70294774,NA,NA,NA,NA,0.7452845,11.020933,NA,NA,NA,NA,11.006314,0.22176093,NA,NA,NA,NA,0.23208272,0.10395463,NA,NA,NA,NA,0.096760079,0.036207136,NA,NA,NA,NA,0.034469042,0.10939638,NA,NA,NA,NA,0.1004837,0.13233154,NA,NA,NA,NA,0.12519693,NA,NA,NA,NA,Rural
1916320,Lamoni Community School District,2018,19,IA,0,all,all,0,5.5,243,10,24.3,0,-0.0052996218907764,0.0728649775550286,0.0737690611244011,-0.0592001989228584,0.0317081816968077,0.0336859571891832,Lamoni Community School District,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,24.833334,0,0.0067114094,0.060402684,0,0.86577183,0.43209973,0.13181208,0.5639118,0.53103447,0.0086206896,0.12068965,149,NA,0,NA,0,NA,-8.8326138e-9,-1.3030756e-8,2.1338151e-9,NA,0,0,0,NA,0,NA,0,-0.070092812,NA,NA,NA,NA,0.20617089,10.409437,NA,NA,NA,NA,10.440172,0.36960199,NA,NA,NA,NA,0.37769216,0.18856998,NA,NA,NA,NA,0.14607409,0.043583427,NA,NA,NA,NA,0.031094927,0.1546775,NA,NA,NA,NA,0.11940411,0.12667045,NA,NA,NA,NA,0.11756692,NA,NA,NA,NA,Rural
1916420,Laurens-Marathon Community School District,2018,19,IA,0,all,all,0,5.5,198,12,16.5,0,-0.1875717826214895,0.0777220066846388,0.0785702217647872,-0.2976705131183047,0.0321443002906055,0.0340967882124744,Laurens-Marathon Community School District,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17.333334,0,0,0.11538462,0.057692308,0.82692307,0.66260844,0.065681145,0.7282896,0.62626261,0.035714287,0.26190478,104,0,0,NA,NA,-3.3018219e-9,1.4003253e-8,-1.9430964e-8,5.5410885e-9,0,0,0,0,0,0,NA,NA,0.13943911,NA,NA,NA,NA,0.27412847,10.702258,NA,NA,NA,NA,10.715465,0.17098787,NA,NA,NA,NA,0.17139693,0.14828858,NA,NA,NA,NA,0.11872175,0.038316578,NA,NA,NA,NA,0.037344787,0.1497314,NA,NA,NA,NA,0.12853208,0.12440541,NA,NA,NA,NA,0.12566665,NA,NA,NA,NA,Rural
1916440,Lawton-Bronson Community School District,2018,19,IA,0,all,all,0,5.5,544,12,45.33333333333334,0,0.2905917644130127,0.040347209613082,0.0419579164001596,0.3178987780462146,0.0256813495407963,0.0280867698297663,Lawton-Bronson Community School District,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,45.5,0.018315019,0,0.025641026,0.021978023,0.90842491,0.11054428,0.058347672,0.16889197,0.19852941,0.0047393367,0.088467613,273,0,0,0,NA,-1.6477284e-8,1.6818149e-8,1.4664625e-8,-5.0354682e-11,0,0,0,0,0,0,0,NA,1.7206995,NA,NA,NA,NA,1.7136532,11.289528,NA,NA,NA,NA,11.292569,0.30073345,NA,NA,NA,NA,0.29688355,0.031136198,NA,NA,NA,NA,0.034868166,0.010726166,NA,NA,NA,NA,0.010085837,0.015090092,NA,NA,NA,NA,0.015410145,0.053302225,NA,NA,NA,NA,0.05837483,NA,NA,NA,NA,Rural
1916530,Le Mars Community School District,2018,19,IA,0,all,all,0,5.5,1950,12,162.5,0,0.3180385949142889,0.0258200355532832,0.0282708977758687,0.3071989048335588,0.0201067925549237,0.0231001738539009,Le Mars Community School District,Pre-Kindergarten,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,165.83333,0.0070351758,0.0060301507,0.14271356,0.0090452265,0.79597992,0.28099883,0.066418849,0.34741768,0.35143444,0.040994935,0.1363427,995,0.042618345,0.051345319,0.011738673,0.0022999495,0.09220656,0.041510969,0.031954285,0.034163401,0.0082687,0.040153697,0.038970303,0.045005031,0.049838953,0.04090463,0.01246763,0.021617539,0.75895524,NA,NA,-0.82563168,NA,0.93033588,10.951885,NA,NA,10.360442,NA,11.00903,0.19737634,NA,NA,0.0040677567,NA,0.20698163,0.09875831,NA,NA,0.27263629,NA,0.073358551,0.024550332,NA,NA,0.031651411,NA,0.026094073,0.060471062,NA,NA,0.12722966,NA,0.050941743,0.14507195,NA,NA,0.19086236,NA,0.13000128,NA,1.4795545,NA,NA,Town
1916620,Lenox Community School District,2018,19,IA,0,all,all,0,5.5,446,12,37.16666666666666,0,0.2552499415894104,0.0454019612494245,0.0468391664141779,0.2220818815746927,0.0275002390426109,0.0297589998594451,Lenox Community School District,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,37.5,0,0,0.24888889,0.0044444446,0.72888887,0.37197891,0.095231861,0.46721077,0.50672644,0.10271318,0.1007752,225,0,0,NA,NA,-1.8200332e-8,6.0178915e-9,3.368142e-8,2.2300328e-9,0,0,0,0,0,0,NA,NA,0.084496669,NA,NA,NA,NA,0.30162624,10.649067,NA,NA,NA,NA,10.775244,0.13216735,NA,NA,NA,NA,0.15504324,0.10518135,NA,NA,NA,NA,0.092069075,0.051134426,NA,NA,NA,NA,0.042215053,0.12912303,NA,NA,NA,NA,0.12739754,0.16888958,NA,NA,NA,NA,0.1479528,NA,NA,NA,NA,Rural
1916680,Lewis Central Community School District,2018,19,IA,0,all,all,0,5.5,2686,12,223.8333333333333,0,0.0173791721029554,0.020748779789637,0.0237293339105768,0.0040148234693784,0.0172492909421164,0.0206609042212458,Lewis Central Community School District,Pre-Kindergarten,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,225.83333,0.0044280444,0.0051660514,0.087084875,0.011808118,0.8501845,0.28249395,0.065976165,0.34847009,0.39017126,0.021592442,0.1194332,1355,0,0,0,0,-9.9432098e-9,9.9948725e-9,-2.2624729e-8,8.3921217e-9,0,0,0,0,0,0,0,0,0.59819925,NA,NA,-1.088897,NA,0.78899157,11.053266,NA,NA,10.878508,NA,11.082822,0.29556069,NA,NA,0.014664776,NA,0.30994529,0.11413496,NA,NA,0.31936607,NA,0.085443772,0.047991868,NA,NA,0.061032228,NA,0.042672157,0.10197862,NA,NA,0.16773736,NA,0.091301553,0.16195023,NA,NA,0.18689531,NA,0.14728536,NA,1.5989662,NA,NA,City
1917100,North Cedar Community School District,2018,19,IA,0,all,all,0,5.5,611,12,50.91666666666666,0,-0.0840253657568054,0.0403463944620647,0.0419571325422666,-0.1233345513680145,0.0258475128134834,0.0282387826203061,North Cedar Community School District,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,52.166668,0.0031948881,0.0031948881,0.025559105,0.0095846644,0.92971247,0.29551616000000003,0.051575642,0.34709179,0.36601308,0,0.18068965,313,-0.02960223,0.031038653,8.303225e-4,0.16666669,0.086446762,0.080247447,5.068669e-4,0.0079736467,0.013677811,0.019856524,6.2709086e-4,0.010779464,0.013677812,0.018451743,0.011849903,0.063636363,0.6426115,NA,NA,NA,NA,0.64746433,10.854444,NA,NA,NA,NA,10.854416,0.18028215,NA,NA,NA,NA,0.17726375,0.1053955,NA,NA,NA,NA,0.10025206,0.035992,NA,NA,NA,NA,0.035086352,0.06898915,NA,NA,NA,NA,0.069235913,0.12600832,NA,NA,NA,NA,0.12471575,NA,NA,NA,NA,Rural
1917220,Linn-Mar Community School District,2018,19,IA,0,all,all,0,5.5,6923,12,576.9166666666666,0,0.3892150370540279,0.0142502117726783,0.0183204246852245,0.3892074669139267,0.0130149031882048,0.0172835942509669,Linn-Mar Community School District,Pre-Kindergarten,12,0.1335898,0.8664102,0,0,0,0.1335898,0,0,0.8664102,0,0,0,0,0,0,0,582.16669,0.0031491555,0.056684799,0.044374462,0.04838248,0.79616374,0.17694154,0.051660098,0.22860165,0.22806005,0.014725392,0.099893868,3493,-3.2739839e-4,0.010472688,-0.0076559396,-0.031631909,0.038020238,0.024855733,0.028599001,0.03659128,0.016128583,0.0099614961,0.026107157,0.038856581,0.014381574,0.010728779,0.0047021955,0.0093419002,1.3106121,1.8554305,NA,NA,NA,1.3677191,11.246519,11.431135,NA,NA,NA,11.238068,0.43657103,0.66992378,NA,NA,NA,0.43503177,0.060329232000000003,0.068303801,NA,NA,NA,0.053400073,0.036024399,0.045978371,NA,NA,NA,0.034091629,0.076946884,0.037405465,NA,NA,NA,0.06880869,0.10365947,0.034989458,NA,NA,NA,0.099319153,NA,NA,-0.47108689,NA,Suburb
1917250,Lisbon Community School District,2018,19,IA,0,all,all,0,5.5,600,12,50,0,0.185931753525249,0.0416582513531573,0.0432201264561273,0.1635256357485123,0.0259850756743254,0.0283647507134142,Lisbon Community School District,Pre-Kindergarten,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,50.333332,0,0,0.026490066,0.013245033,0.93708611,0.12015137,0.026066823,0.1462182,0.19,0,0.080237739,302,0,0,NA,NA,-8.6962224e-9,1.4408217e-8,2.3791373e-9,4.2397752e-9,0,0,0,0,0,0,NA,NA,1.1587687,NA,NA,NA,NA,1.1663122,11.0575,NA,NA,NA,NA,11.079827,0.3174831,NA,NA,NA,NA,0.30439761,0.082748979,NA,NA,NA,NA,0.077719927,0.032231208,NA,NA,NA,NA,0.031812731,0.051899478,NA,NA,NA,NA,0.050626669,0.10325537,NA,NA,NA,NA,0.10636741,NA,NA,NA,NA,Town
1917460,Logan-Magnolia Community School District,2018,19,IA,0,all,all,0,5.5,586,12,48.83333333333334,0,0.4195080151035795,0.0429716971704652,0.0444874834396257,0.3610892029855482,0.0263459529073423,0.0286957167505816,Logan-Magnolia Community School District,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,49.166668,0,0.016949153,0.020338982,0,0.94237286,0.17490128,0.055807881,0.23070915,0.24149659,0.0041152262,0.074074075,295,NA,0,NA,0,NA,2.9112165e-8,-8.7399714e-9,-2.8931524e-9,NA,0,0,0,NA,0,NA,0,0.87002748,NA,NA,NA,NA,0.89656949,11.010425,NA,NA,NA,NA,11.04055,0.21630828,NA,NA,NA,NA,0.21566543,0.097279817,NA,NA,NA,NA,0.094794139,0.02163427,NA,NA,NA,NA,0.020511927,0.068759978,NA,NA,NA,NA,0.06988465,0.1376498,NA,NA,NA,NA,0.13009189,NA,NA,NA,NA,Rural
1917550,Lone Tree Community School District,2018,19,IA,0,all,all,0,5.5,424,12,35.33333333333334,0,-0.140012041979495,0.0516761849710236,0.0529433425299183,-0.1724085124098457,0.028544321488705,0.030726425345039,Lone Tree Community School District,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,36.166668,0,0,0.082949311,0.0046082949,0.88479263,0.24626505,0.064693756,0.3109588,0.3773585,0.0080808084,0.090909094,217,0,0,NA,NA,4.7239329e-8,2.0109212e-8,-6.2636709e-9,-5.6789675e-9,0,0,0,0,0,0,NA,NA,1.216972,NA,NA,NA,NA,1.2056838,11.062314,NA,NA,NA,NA,11.071105,0.22386785,NA,NA,NA,NA,0.22818358,0.046784904,NA,NA,NA,NA,0.05242876,0.024275288,NA,NA,NA,NA,0.027255327,0.041387882,NA,NA,NA,NA,0.042740144,0.10806387,NA,NA,NA,NA,0.10943256,NA,NA,NA,NA,Rural
1917820,Louisa-Muscatine Community School District,2018,19,IA,0,all,all,0,5.5,740,12,61.66666666666666,0,0.1153037279159388,0.0371316658813603,0.0388758284311187,0.0958390374544007,0.0249111340249314,0.0273842933748856,Louisa-Muscatine Community School District,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,62.666668,0.0026595744,0.0026595744,0.082446806,0.0026595744,0.90425533,0.31517088,0.063416705,0.3785876,0.39729729,0,0.1378531,376,0,0,0,0,-2.9920585e-8,2.8190494e-9,-1.4266371e-8,-6.3691354e-9,0,0,0,0,0,0,0,0,0.77641934,NA,NA,NA,NA,0.80700713,10.974832,NA,NA,NA,NA,10.980236,0.14040141,NA,NA,NA,NA,0.14297357,0.091862708,NA,NA,NA,NA,0.081047803,0.046137828,NA,NA,NA,NA,0.042995494,0.06500034,NA,NA,NA,NA,0.06647069,0.077455506,NA,NA,NA,NA,0.082023792,NA,NA,NA,NA,Rural
1918030,Lynnville-Sully Community School District,2018,19,IA,0,all,all,0,5.5,440,12,36.66666666666666,0,0.3333727914151455,0.0518964799631069,0.0531583865221844,0.3642173329296696,0.0287986873653827,0.0309628700091378,Lynnville-Sully Community School District,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,37.166668,0.0089686103,0,0.0044843052,0,0.98654711,0.17556253,0.094725981,0.2702885,0.26818183,0,0.114,223,NA,0,0,NA,NA,2.6643021e-9,1.6957973e-8,-1.6857253e-8,NA,0,0,0,NA,0,0,NA,0.84981495,NA,NA,NA,NA,0.86886591,10.978855,NA,NA,NA,NA,10.984514,0.17622432,NA,NA,NA,NA,0.17741528,0.10363799,NA,NA,NA,NA,0.093728207,0.02575054,NA,NA,NA,NA,0.027687864,0.071001448,NA,NA,NA,NA,0.071146406,0.096591271,NA,NA,NA,NA,0.098763764,NA,NA,NA,NA,Rural
1918120,MFL MarMac Community School District,2018,19,IA,0,all,all,0,5.5,724,12,60.33333333333334,0,-0.0614964699472628,0.0374897638148976,0.0392180037224947,-0.0725788418367606,0.0247941972667215,0.0272779607620293,MFL MarMac Community School District,Pre-Kindergarten,12,0,0,0.36101082,0.63898915,0,0,0,0,0,0,0,0,0.36101082,0,0,0.63898915,61.333332,0.0027173914,0,0.016304348,0.0027173914,0.9619565,0.16692548,0.0978771,0.26480258,0.41988951,0,0.1143201,368,0,0,0,NA,2.2615781e-8,-2.0010948e-9,1.6256118e-8,-1.4114261e-8,0,0,0,0,0,0,0,NA,0.35864586,NA,NA,NA,NA,0.4522233,10.698614,NA,NA,NA,NA,10.714617,0.16080655,NA,NA,NA,NA,0.16278642,0.11770471,NA,NA,NA,NA,0.10119533,0.033051457,NA,NA,NA,NA,0.033810291,0.11119679,NA,NA,NA,NA,0.096619211,0.13331765,NA,NA,NA,NA,0.13069604,NA,NA,NA,NA,Rural
1918180,Madrid Community School District,2018,19,IA,0,all,all,0,5.5,578,12,48.16666666666666,0,0.1209058997987101,0.0432851112381721,0.0447902922515776,0.1294249531128208,0.0263217261575704,0.0286734754284834,Madrid Community School District,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,48.166668,0,0,0.027681662,0.0034602077,0.94809687,0.23307879,0.051667858,0.28474665,0.30795848,0,0.13253012,289,0,0,NA,NA,2.0715603e-8,-9.8696749e-9,-2.8143523e-9,-6.8265504e-9,0,0,0,0,0,0,NA,NA,0.68388009,NA,NA,NA,NA,0.70179552,11.039671,NA,NA,NA,NA,11.038299,0.2865206,NA,NA,NA,NA,0.28857115,0.08964061,NA,NA,NA,NA,0.083747797,0.047156282,NA,NA,NA,NA,0.044297516,0.07379473,NA,NA,NA,NA,0.073189035,0.18139604,NA,NA,NA,NA,0.15601853,NA,NA,NA,NA,Rural
1918240,East Mills Community School District,2018,19,IA,0,all,all,0,5.5,441,12,36.75,0,0.1221884135471958,0.050291725627575,0.0515928976864073,0.1212597959974527,0.028647197852232,0.0308220192398006,East Mills Community School District,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,36.166668,0.0046082949,0,0.046082951,0.01843318,0.92626727,0.35281429,0.096925989,0.44974029,0.46363637,0,0.14935064,217,0,0,0,NA,2.0374156e-8,5.2172879e-9,5.5357319e-10,-6.7120309e-10,0,0,0,0,0,0,0,NA,0.77778715,NA,NA,NA,NA,0.84115493,11.017817,NA,NA,NA,NA,11.027267,0.19136137,NA,NA,NA,NA,0.18731265,0.072895579,NA,NA,NA,NA,0.075118899,0.047206905,NA,NA,NA,NA,0.037851274,0.090837374,NA,NA,NA,NA,0.091022842,0.10312758,NA,NA,NA,NA,0.10288382,NA,NA,NA,NA,Rural
1918330,Manson Northwest Webster Community School District,2018,19,IA,0,all,all,0,5.5,725,12,60.41666666666666,0,-0.0830547753286778,0.0375262923361587,0.0392529239876426,-0.0532361311367273,0.0250094070259418,0.0274737213537399,Manson Northwest Webster Community School District,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.592089,0.407911,61,0,0,0.021857923,0.0054644807,0.94808745,0.18695493,0.078630857,0.26558581,0.32506886,0.0071732365,0.15781121,366,0,0,NA,NA,2.9253579e-8,1.2044047e-8,-2.5188314e-8,2.7633178e-8,0,0,0,0,0,0,NA,NA,0.87964278,NA,NA,NA,NA,0.92879027,10.862791,NA,NA,NA,NA,10.870046,0.2087149,NA,NA,NA,NA,0.21275738,0.10254011,NA,NA,NA,NA,0.09228345,0.028988674,NA,NA,NA,NA,0.029535541,0.044154972,NA,NA,NA,NA,0.041879158,0.094449125,NA,NA,NA,NA,0.09328524,NA,NA,NA,NA,Rural
1918480,Maple Valley-Anthon Oto Community School District,2018,19,IA,0,all,all,0,5.5,614,12,51.16666666666666,0,-0.1392382090945798,0.0426808695524786,0.044206629037244,-0.1606669934667789,0.026279467017993,0.0286346872164425,Maple Valley-Anthon Oto Community School District,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.36887607,0.6311239,51.5,0.009708738,0,0.038834952,0.016181231,0.91909385,0.44223243,0.14215299,0.5843854,0.60260588,0.016178412,0.2399798,309,-0.044315509,0.028025791,-0.035523295,NA,0.092451133,0.072798356,7.3839175e-5,0.020988489,0.015625972,0.028071672,1.0199612e-4,0.02782988,0.0033170264,0.016363794,-0.015126051,NA,0.29811195,NA,NA,NA,NA,0.32898501,10.730101,NA,NA,NA,NA,10.714862,0.16842985,NA,NA,NA,NA,0.16460186,0.1183228,NA,NA,NA,NA,0.10645521,0.043421157,NA,NA,NA,NA,0.040435687,0.12118176,NA,NA,NA,NA,0.11827607,0.13588372,NA,NA,NA,NA,0.1315906,NA,NA,NA,NA,Rural
1918510,Maquoketa Community School District,2018,19,IA,0,all,all,0,5.5,1164,12,97,0,-0.1393504585225925,0.0319430471623266,0.0339547888683677,-0.1402904057164328,0.0231734177778867,0.0258136052643211,Maquoketa Community School District,Pre-Kindergarten,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,97.833336,0.0034071549,0.0051107327,0.018739352,0.030664396,0.87223166,0.51959115,0.10391822,0.62350935,0.58833617,0.015075377,0.19454415,587,0,0,0,0,-8.0647409e-9,-4.3956172e-9,5.9978733e-9,8.4494394e-9,0,0,0,0,0,0,0,0,-0.32487574,NA,NA,NA,NA,-0.14153475,10.654218,NA,NA,NA,NA,10.656182,0.17438743,NA,NA,NA,NA,0.1777238,0.17594746,NA,NA,NA,NA,0.14735524,0.060552772,NA,NA,NA,NA,0.047446571,0.16762431,NA,NA,NA,NA,0.14981385,0.18426377,NA,NA,NA,NA,0.17452893,NA,NA,NA,NA,Town
1918540,Maquoketa Valley Community School District,2018,19,IA,0,all,all,0,5.5,612,12,51,0,0.3619710165949745,0.037209571421344,0.0389502455761309,0.3600659533036913,0.0244811991885602,0.026993777781994,Maquoketa Valley Community School District,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,51,0,0.0032679739,0.013071896,0.022875817,0.94117647,0.28104576,0.12091503,0.40196079,0.375817,0,0.078909613,306,0,0,NA,0,6.2968325e-10,-1.177707e-8,5.6146789e-9,1.9382507e-9,0,0,0,0,0,0,NA,0,0.69235301,NA,NA,NA,NA,0.75801098,10.978281,NA,NA,NA,NA,11.011899,0.13901086000000001,NA,NA,NA,NA,0.13434106,0.095074467,NA,NA,NA,NA,0.079059429,0.047971908,NA,NA,NA,NA,0.045248732,0.060886852,NA,NA,NA,NA,0.058181174,0.10849442,NA,NA,NA,NA,0.10931005,NA,NA,NA,NA,Rural
1918690,Marion Independent School District,2018,19,IA,0,all,all,0,5.5,1934,12,161.1666666666667,0,0.0865231130432214,0.0272378992953824,0.0295714825990548,0.1029375526157753,0.0210230000485631,0.0239019132346262,Marion Independent School District,Pre-Kindergarten,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,160.66667,0,0.0041493778,0.034232367,0.040456433,0.85788381,0.25207469,0.052904561,0.30497926,0.33712512,0.006830601,0.10519125,964,0,0,NA,0,-6.8177601e-9,-2.1133825e-8,-4.8624123e-9,5.2830624e-9,0,0,0,0,0,0,NA,0,0.55482388,NA,NA,NA,NA,0.56167179,10.808225,NA,NA,NA,NA,10.840372,0.25080732,NA,NA,NA,NA,0.25650194,0.077508882,NA,NA,NA,NA,0.075353511,0.036575887,NA,NA,NA,NA,0.036491346,0.10740411,NA,NA,NA,NA,0.11012052,0.15634924,NA,NA,NA,NA,0.14708392,NA,NA,NA,NA,Suburb
